user_id:token	item_id:token	rating:float	timestamp:float
970	2572	4	975143181
970	1917	5	975978333
970	1918	4	975978396
970	1772	2	975978498
970	303	2	975978423
970	160	1	975978550
970	161	3	975376178
970	163	4	975111990
970	164	2	980624893
970	165	3	975978180
970	168	4	975978423
970	2720	1	975978498
970	2722	3	975978470
970	2723	2	975143509
970	2724	4	975143598
970	3527	2	975220905
970	3528	2	975112166
970	2581	4	975143509
970	1783	3	980624893
970	315	3	975978423
970	316	3	975978104
970	170	3	975978396
970	172	1	975978470
970	173	1	975978442
970	3534	3	975111492
970	3536	3	975111649
970	2734	4	975143509
970	2735	3	975977856
970	2739	5	975220983
970	1792	3	975978296
970	2598	4	975143569
970	2599	2	975143330
970	1798	3	980625398
970	189	2	975110688
970	3543	4	975143303
970	1003	2	980625342
970	10	4	975978080
970	11	5	975112071
970	16	3	980625027
970	339	4	975112166
970	18	2	980625342
970	195	2	975112224
970	198	2	975978080
970	3552	5	975220770
970	3555	4	975111415
970	3557	2	980625228
970	1956	3	975110688
970	1957	5	975220797
970	342	1	975112146
970	20	3	975978470
970	21	3	975978025
970	22	4	980625099
970	23	3	980625367
970	24	5	975143541
970	25	4	975111990
970	349	3	975978025
970	3703	3	975220857
970	3704	2	975977801
970	3705	3	980625398
970	3706	1	980624929
970	2906	4	975143569
970	2907	2	975143655
970	2762	5	975143632
970	1960	3	975220939
970	2763	4	975143655
970	1961	3	975220797
970	1962	3	975220829
970	351	1	975112194
970	1968	5	975220876
970	353	4	975978209
970	356	5	975112053
970	357	3	975112027
970	39	3	975111960
970	3710	3	975977922
970	3717	3	980624267
970	2915	4	975220797
970	2916	3	975978025
970	2917	3	975220939
970	2771	4	975143262
970	2918	5	975220716
970	2919	2	975220716
970	1036	5	975220637
970	3578	3	975111617
970	2778	2	980625398
970	507	2	975978180
970	361	3	975112194
970	42	2	975978498
970	368	2	975978104
970	47	3	980624329
970	3584	2	975977922
970	511	4	975978269
970	1047	2	975978080
970	1049	4	975978209
970	517	2	975978249
970	50	5	975376108
970	373	3	980625027
970	376	2	975978269
970	377	5	975112071
970	3591	4	975221002
970	2791	3	980624378
970	2792	2	980624465
970	521	2	980625051
970	2794	3	975110688
970	2795	5	975220939
970	1994	4	975220876
970	2797	4	975220716
970	1059	4	975112094
970	380	4	975978049
970	61	3	980625205
970	384	3	975978423
970	387	3	975978249
970	2000	5	975977744
970	3740	1	975977824
970	2001	3	975977801
970	2002	4	975978296
970	1200	4	975220745
970	3744	2	980624267
970	2006	4	975978180
970	70	3	975978296
970	71	2	975978104
970	79	2	980625398
970	3751	3	980624243
970	1210	4	975110688
970	3752	3	980624714
970	3753	4	975111633
970	3755	3	975111415
970	2956	4	975977856
970	540	3	980625398
970	541	4	975220637
970	543	2	980625051
970	1079	4	975220716
970	548	2	975978396
970	86	5	975143682
970	89	2	980625183
970	2020	3	975220745
970	1220	5	975220797
970	2023	3	975978209
970	2961	4	975143632
970	1222	4	975220857
970	2025	1	975112117
970	1225	2	975220660
970	2028	5	975977992
970	1228	4	975220660
970	550	2	975112224
970	552	4	975978150
970	555	3	975978049
970	1089	4	975376135
970	92	2	980625367
970	95	3	975978249
970	3916	5	975110780
970	1231	5	975220660
970	1090	4	975220612
970	2976	2	975143262
970	1092	4	980625077
970	1094	2	975112027
970	707	4	980624893
970	1097	5	975220745
970	564	2	980624497
970	1240	5	975977744
970	1242	5	975220637
970	3784	2	980624714
970	2045	3	975112146
970	3785	3	975111521
970	2985	2	975977768
970	1246	5	975220904
970	2986	1	975978498
976	3948	4	975105350
976	913	5	975105705
976	785	4	975105705
976	3203	4	975105587
976	3219	4	975105752
976	2428	4	975105641
976	2433	3	975105587
976	968	4	975105752
976	2605	3	975105641
976	2490	3	975105752
976	2805	2	975105728
976	260	4	975105246
976	2827	3	975105523
976	2683	5	975105523
976	2688	3	975105641
976	2699	3	975105523
976	2840	3	975105812
976	2841	3	975105812
976	2881	3	975105616
976	2134	4	975105265
976	1513	3	975105788
976	2188	3	975105523
976	1552	3	975105285
976	2355	3	975105562
976	2369	3	975105587
976	3175	4	975105641
976	2394	3	975105788
976	2395	5	975105812
976	2701	3	975105844
976	2702	3	975105835
976	2706	4	975105523
976	2710	2	975105562
976	2713	3	975105705
976	2718	3	975105616
976	2719	3	975105678
976	2722	3	975105587
976	2724	2	975105812
976	2581	3	975105728
976	3384	4	975105835
976	2734	3	975105728
976	2598	4	975105788
976	2599	4	975105616
976	3543	4	975105616
976	1959	3	975105752
976	24	3	975105788
976	2908	3	975105562
976	2763	4	975105835
976	2772	3	975105616
976	527	5	975105265
976	1210	3	975105285
976	2013	3	975105752
976	2959	1	975105641
976	2961	4	975105812
976	3916	4	975105333
976	2975	3	975105562
977	1248	3	975106466
977	3930	4	975105533
977	3935	3	975106391
977	1250	4	975110160
977	1252	3	975106449
977	724	4	975111099
977	1258	5	975105533
977	1259	5	975109908
977	1	3	975106685
977	1407	4	975111099
977	1261	2	975105601
977	1265	5	975109411
977	1266	4	975108788
977	590	4	975108836
977	593	5	975105260
977	3013	3	975111099
977	3016	5	975111054
977	3018	5	975105644
977	3019	4	975110422
977	1270	4	975105713
977	1273	3	975109711
977	1274	3	975106550
977	741	3	975106587
977	1276	4	975110247
977	1278	5	975109506
977	1282	3	975106685
977	750	5	975105713
977	1285	4	975109387
977	1288	2	975109280
977	3032	4	975110846
977	2231	4	975111321
977	3037	5	975108810
977	3039	3	975109831
977	1292	2	975109437
977	1294	4	975108975
977	1296	3	975110753
977	2243	3	975109506
977	2248	3	975110753
977	1446	4	975109321
977	1449	4	975109666
977	916	3	975110358
977	919	5	975109887
977	924	4	975105747
977	2406	4	975109689
977	3210	4	975109342
977	3071	3	975110753
977	3072	5	975109548
977	3075	5	975110595
977	3081	3	975111120
977	1625	3	975110455
977	1627	5	975106072
977	3089	3	975110188
977	2288	4	975105533
977	968	5	975105601
977	1645	4	975111099
977	3253	4	975109586
977	2455	4	975105623
977	2459	4	975110896
977	2600	3	975111289
977	1663	4	975109666
977	3269	2	975111267
977	1676	5	975111249
977	3422	2	975109527
977	3424	5	975110717
977	2628	1	975111249
977	2488	4	975105566
977	2640	4	975109929
977	2657	2	975110817
977	247	3	975106117
977	2804	5	975109030
977	3608	4	975109567
977	3471	5	975106550
977	3476	4	975105601
977	260	4	975105909
977	3481	2	975105412
977	3629	4	975109280
977	3499	5	975105644
977	296	5	975110188
977	2859	4	975110717
977	442	3	975111249
977	1127	4	975106072
977	1130	4	975111053
977	2872	5	975106117
977	3676	3	975105566
977	1136	5	975109279
977	608	5	975110160
977	3681	3	975108788
977	3683	5	975106449
977	1148	4	975106659
977	2891	4	975105233
977	2100	3	975109831
977	1301	4	975106550
977	2108	3	975105233
977	2109	4	975109772
977	1307	3	975109342
977	2118	5	975105666
977	1172	3	975109411
977	2120	4	975111144
977	1321	4	975105601
977	3868	5	975109831
977	1327	4	975110915
977	1333	5	975105623
977	1339	4	975111120
977	1196	3	975105953
977	1197	5	975109887
977	1198	4	975105233
977	1199	3	975105713
977	2144	3	975109738
977	1344	4	975106489
977	1345	5	975105601
977	1347	5	975111053
977	2150	3	975109689
977	1350	4	975110896
977	1357	4	975110358
977	680	4	975106550
977	2300	3	975110594
977	3104	5	975106016
977	1500	4	975109527
977	2161	4	975106138
977	1517	3	975109548
977	1371	3	975110846
977	1387	5	975105566
977	858	4	975105909
977	3134	5	975108912
977	2194	4	975106016
977	1394	5	975109302
977	2346	5	975110817
977	2352	3	975109689
977	2501	5	975110777
977	2502	3	975109711
977	3168	4	975110632
977	101	5	975110039
977	1573	1	975111205
977	2527	3	975108836
977	2528	4	975110817
977	110	5	975108975
977	2529	5	975106587
977	112	1	975106045
977	1584	3	975111205
977	2530	3	975110846
977	2531	3	975110861
977	2532	3	975110846
977	2533	4	975110846
977	2395	3	975109738
977	1748	2	975106489
977	2550	5	975105533
977	3359	5	975110079
977	2700	1	975106685
977	3503	5	975105747
977	3363	4	975109302
977	2710	5	975106617
977	3513	2	975106298
977	1912	4	975106045
977	2716	4	975105601
977	1914	4	975109480
977	2571	4	975106587
977	1921	5	975111249
977	1923	5	975109996
977	1924	2	975111012
977	318	5	975110225
977	2730	5	975110312
977	3535	2	975105412
977	3396	3	975109457
977	2746	3	975109808
977	198	3	975111225
977	1952	5	975110613
977	21	4	975105953
977	29	2	975111225
977	3702	5	975106526
977	3703	5	975105747
977	3706	4	975106489
977	2762	5	975110281
977	3569	1	975106258
977	1968	4	975109480
977	352	3	975109791
977	32	4	975111205
977	2915	3	975109411
977	2916	4	975109962
977	2918	4	975109480
977	1036	5	975106045
977	3578	3	975106072
977	366	3	975111161
977	45	3	975109711
977	47	5	975110422
977	2922	4	975108836
977	3726	2	975105996
977	1982	3	975105644
977	50	5	975110402
977	377	5	975110526
977	2791	5	975109437
977	2794	3	975105260
977	2795	4	975109457
977	1994	4	975105666
977	2797	2	975106117
977	1997	5	975105566
977	527	5	975108912
977	2000	4	975109586
977	3740	4	975109629
977	1200	4	975106587
977	2003	3	975111054
977	1201	3	975105996
977	1060	5	975110056
977	1207	5	975110160
977	2947	4	975110613
977	1208	4	975108934
977	2948	3	975105953
977	2949	5	975110632
977	70	2	975111099
977	2010	4	975105747
977	1210	2	975105194
977	1211	2	975109387
977	3753	1	975106330
977	1213	3	975110204
977	1215	2	975106587
977	2019	4	975105909
977	1219	4	975105533
977	1073	5	975106117
977	541	4	975105713
977	1077	4	975105747
977	1079	2	975109364
977	1222	4	975105928
977	1225	4	975110676
977	1080	3	975109437
977	1228	4	975110696
977	2968	3	975106117
977	1089	4	975110402
977	3917	3	975111054
977	3918	2	975105666
977	1232	4	975110817
977	1090	5	975108975
977	1237	3	975110247
977	562	3	975109605
977	1097	5	975106117
977	565	3	975111144
977	3925	3	975109364
977	1240	4	975110696
977	1242	5	975105928
977	2985	4	975106587
977	1247	4	975110188
977	714	3	975108836
979	2993	5	979496167
979	1	4	988055769
979	3	5	991253395
979	1262	5	988055958
979	1265	4	988055792
979	733	4	987784288
979	1272	5	988055826
979	1287	3	979496713
979	904	2	991253260
979	2094	3	979497769
979	780	4	979497186
979	3066	5	991253198
979	1608	5	979497639
979	1610	5	979496046
979	2273	5	979497340
979	3082	5	979497186
979	3247	4	975104496
979	3268	4	987784255
979	1665	5	975104679
979	1674	3	991252719
979	3450	5	991253371
979	2804	5	975104701
979	2805	5	975104739
979	252	4	991253327
979	260	3	979495956
979	3638	5	979497215
979	2692	4	979495898
979	1101	3	979497525
979	2860	5	991253126
979	457	5	979496856
979	3827	4	991252790
979	474	5	979496885
979	1304	5	979496070
979	648	5	987784525
979	3864	3	979498898
979	653	3	979496247
979	1196	4	979496759
979	1198	3	979496713
979	2170	4	979497564
979	2324	3	982358596
979	858	5	987784165
979	2355	2	975104546
979	3310	2	987784141
979	2371	4	988055858
979	2372	4	988055858
979	1722	5	979496070
979	1580	5	979496046
979	1581	4	991253420
979	3189	3	988055769
979	145	4	979496941
979	157	5	975104611
979	1911	4	975104770
979	2571	5	979496143
979	168	3	979497857
979	317	5	975104657
979	1792	5	979497525
979	3397	3	975104496
979	10	5	979496959
979	333	5	991253181
979	339	2	975104546
979	1954	3	979496143
979	355	2	975104546
979	356	4	975104546
979	377	4	979497153
979	380	3	987784368
979	527	4	988055990
979	2006	4	979495999
979	2944	4	988056050
979	1207	3	982358580
979	1210	4	987784218
979	3753	5	987784141
979	552	4	979497427
979	1097	2	975104496
979	1242	5	979496759
985	2987	4	975098432
985	1249	5	975098188
985	3793	5	975097837
985	2058	4	975098323
985	2997	5	975099066
985	1259	5	975098358
985	589	4	975097653
985	1	4	975098627
985	3948	5	975099986
985	1408	4	975098004
985	733	4	975098432
985	590	3	975098399
985	592	5	975098510
985	593	4	975098127
985	594	4	975098673
985	1270	4	975097653
985	1274	4	975098399
985	741	5	975098673
985	1275	4	975097961
985	2078	4	975098627
985	1291	3	975097961
985	3044	5	975098323
985	919	4	975098399
985	924	3	975097588
985	1610	4	975097961
985	2414	4	975098470
985	1617	4	975098127
985	1625	5	975099462
985	1627	4	975099649
985	2288	4	975097700
985	3235	4	975098987
985	1641	4	975099010
985	1645	4	975099536
985	2600	4	975097775
985	1805	5	975099497
985	3267	4	975098043
985	2467	4	975099497
985	3418	3	975097923
985	2470	4	975098539
985	3273	4	975099649
985	1674	4	975098188
985	3421	4	975099010
985	2628	4	975097775
985	1689	3	975099615
985	223	5	975099010
985	225	3	975097448
985	2640	4	975097837
985	1845	5	975098281
985	2804	5	975098937
985	3476	4	975099566
985	3479	5	975098539
985	260	5	975097588
985	293	4	975098231
985	296	5	975099778
985	2857	5	975098701
985	2858	5	975099066
985	1127	4	975097775
985	2867	5	975099275
985	457	4	975098188
985	1130	5	975099340
985	2871	4	975098399
985	1136	4	975099035
985	608	5	975098205
985	3827	3	975097700
985	610	4	975097737
985	474	4	975098323
985	3699	4	975098470
985	480	3	975097737
985	648	4	975099566
985	1321	5	975099317
985	2125	3	975097392
985	2126	3	975099615
985	2139	5	975098701
985	1339	4	975099295
985	1194	4	975097413
985	1196	4	975097588
985	1197	4	975098004
985	1198	5	975097890
985	1356	4	975098539
985	3101	4	975097448
985	3114	5	975098627
985	1374	3	975097837
985	1376	4	975097837
985	1527	5	975097837
985	1387	4	975098004
985	858	5	975097890
985	2194	3	975097961
985	1394	5	975098987
985	1396	4	975097737
985	3147	5	975098323
985	2355	5	975098673
985	1562	3	975097373
985	3168	5	975098470
985	3175	4	975098470
985	101	5	975099035
985	3176	4	975099536
985	1573	4	975097775
985	1721	3	975097373
985	1580	4	975097775
985	110	4	975098043
985	111	4	975098188
985	1589	4	975099536
985	1732	4	975099497
985	2396	4	975098960
985	1748	4	975097653
985	1754	4	975099536
985	2700	4	975098673
985	1909	5	975099497
985	1912	3	975098004
985	2571	5	975097653
985	163	4	975098004
985	3386	4	975099462
985	1954	4	975097961
985	349	3	975098510
985	3703	4	975097653
985	3706	5	975099153
985	2762	5	975098188
985	350	4	975099566
985	2916	4	975097700
985	1031	3	975098510
985	1032	5	975098701
985	2918	5	975099035
985	1036	5	975097890
985	47	3	975098281
985	2924	5	975098043
985	1047	5	975098281
985	50	4	975098127
985	1200	4	975097923
985	1201	5	975097961
985	2006	4	975098432
985	1204	5	975098358
985	1206	3	975097588
985	3751	5	975098673
985	1210	5	975097653
985	1213	5	975099755
985	1214	4	975097653
985	1215	4	975097837
985	541	5	975097588
985	1221	5	975097890
985	2028	4	975097890
985	1089	4	975098231
985	3770	3	975097837
985	1092	5	975099536
985	1097	5	975097653
985	1240	5	975097653
985	2046	4	975098470
990	585	3	978139274
990	589	5	975087317
990	1	4	975871998
990	6	3	975087203
990	1408	3	975087849
990	1265	4	978137809
990	733	3	975087458
990	1414	2	978139200
990	745	5	975871932
990	1429	4	975087921
990	3040	3	975086697
990	3060	3	978139200
990	1610	4	975087458
990	2273	5	975087921
990	2278	4	975087458
990	2424	4	978139237
990	1485	3	975086697
990	2433	4	978137524
990	1641	3	975872077
990	3256	3	975087849
990	3261	3	978139333
990	3265	5	975087203
990	3267	2	975087203
990	2617	2	975087608
990	2625	4	975087608
990	2628	1	975087459
990	2490	2	975087849
990	2492	3	978137357
990	223	4	975086697
990	231	2	978139274
990	235	3	978137683
990	3450	3	978137809
990	252	4	978139237
990	2826	3	978137357
990	2683	4	978137392
990	1885	2	978137730
990	2694	3	978137427
990	2699	3	978139333
990	288	1	975087849
990	2858	2	975871932
990	440	4	978137809
990	441	4	975872315
990	1127	4	978137357
990	457	4	975087382
990	2879	5	975872113
990	1148	4	975871932
990	474	4	975087849
990	480	4	975087458
990	1171	3	975872315
990	1500	4	975872290
990	2167	4	975087608
990	3114	3	975871932
990	1370	5	975087921
990	1517	5	978137783
990	1518	4	975087921
990	2321	3	975872315
990	1537	3	975871998
990	861	5	975087849
990	2353	4	975087317
990	3175	4	978137745
990	101	3	978139200
990	1573	4	975087317
990	104	4	978139200
990	1580	3	975087382
990	110	5	975087382
990	112	5	975087608
990	2395	2	975872225
990	2541	3	978137524
990	2542	3	978137809
990	2706	3	978137357
990	2707	2	978137392
990	2710	4	978137427
990	1912	4	975087317
990	163	2	975087849
990	2722	4	975087317
990	1923	4	975872272
990	322	4	978137809
990	2599	3	975872077
990	11	4	978137783
990	2756	3	975086954
990	345	5	975872225
990	349	4	975087921
990	2763	4	975087608
990	353	4	975087458
990	34	4	975872077
990	357	4	978139333
990	2916	5	975087608
990	44	5	975087382
990	1047	4	975087382
990	380	5	975087382
990	527	2	975086697
990	2006	3	975087849
990	1060	2	975872113
990	70	3	975087921
990	539	4	978139200
990	2012	3	978139258
990	1215	5	975087317
990	89	3	975087317
990	1223	4	975871998
990	2028	5	975087382
990	555	3	975087317
990	708	4	978139200
999	2989	3	975045346
999	3791	4	975364227
999	2990	2	975045346
999	2991	3	975044672
999	2993	4	975045055
999	2058	5	975044820
999	724	2	975364357
999	589	5	975043866
999	1401	3	975363635
999	6	2	975044156
999	9	4	975046502
999	1263	3	975363142
999	733	5	975044314
999	590	5	975363852
999	736	5	975046219
999	592	3	975044314
999	593	5	975047780
999	1410	2	975364784
999	3020	2	975045055
999	3029	3	975363674
999	2231	3	975363818
999	1432	2	975043058
999	2094	3	975046369
999	1293	4	975363093
999	1298	1	975363780
999	765	3	975364784
999	1442	4	975364425
999	2245	4	975364023
999	912	3	975047935
999	2248	3	975363142
999	919	5	975363017
999	2253	1	975046875
999	923	2	975047780
999	924	2	975362936
999	780	5	975045995
999	2402	4	975046219
999	1600	1	975043058
999	2403	4	975045346
999	2405	2	975046219
999	3062	2	975044038
999	2406	3	975044672
999	2409	4	975046219
999	2264	2	975364717
999	1608	4	975045753
999	1466	4	975363780
999	2269	3	975364807
999	798	3	975046723
999	2410	4	975046219
999	2411	5	975046875
999	3214	4	975363561
999	1610	4	975044156
999	1616	2	975045753
999	2273	3	975045346
999	1476	4	975363911
999	1479	2	975046219
999	2420	4	975363852
999	2421	4	975046723
999	2422	1	975047301
999	1620	4	975363741
999	2288	3	975044156
999	1488	3	975045753
999	2431	4	975364452
999	2433	2	975363882
999	2291	3	975363452
999	1635	2	975363009
999	1639	4	975363561
999	3098	4	975363209
999	1499	1	975047018
999	2447	3	975364357
999	3252	4	975363818
999	3256	3	975044672
999	3257	4	975046724
999	3259	3	975364107
999	2457	3	975044314
999	2600	3	975045753
999	3404	5	975046088
999	1801	3	975046588
999	3261	3	975364023
999	3408	4	975363635
999	3409	4	975364150
999	1805	3	975363988
999	1667	2	975044820
999	996	2	975364570
999	1810	3	975363882
999	3418	3	975044038
999	2617	2	975045753
999	3274	3	975045753
999	2474	1	975363911
999	1672	4	975363707
999	1673	4	975363209
999	2476	1	975045995
999	1674	4	975363142
999	204	2	975046875
999	1676	2	975045346
999	207	4	975364626
999	209	2	975364626
999	3420	3	975363707
999	2628	5	975045192
999	1680	3	975363406
999	1681	2	975046723
999	1682	4	975363406
999	1833	2	975046369
999	3438	3	975046724
999	1834	3	975363592
999	3439	2	975047421
999	1693	2	975363945
999	225	4	975364227
999	227	3	975045995
999	3441	4	975046502
999	2640	3	975044820
999	2641	5	975045995
999	3444	3	975045551
999	2643	2	975047508
999	3448	4	975363592
999	247	2	975048027
999	2802	3	975045551
999	2804	5	975047935
999	2808	3	975047158
999	1866	1	975045551
999	253	2	975364078
999	3471	3	975047935
999	2815	3	975046588
999	2816	2	975047301
999	2676	3	975364743
999	1876	3	975046369
999	260	5	975043866
999	408	4	975048027
999	266	4	975364386
999	3623	4	975045551
999	2688	3	975364681
999	271	3	975364150
999	1888	3	975364570
999	3635	3	975044038
999	3638	3	975045551
999	3639	3	975044672
999	420	2	975046875
999	423	3	975046502
999	280	4	975364357
999	2699	3	975045192
999	282	4	975364570
999	288	2	975045346
999	1100	4	975046502
999	1101	4	975044672
999	431	3	975363882
999	438	3	975047018
999	292	4	975045346
999	293	3	975363406
999	296	4	975047935
999	2852	4	975363278
999	2858	3	975047935
999	442	3	975045995
999	3802	2	975047018
999	1124	3	975364107
999	1127	4	975044156
999	450	3	975364386
999	454	4	975363852
999	455	2	975364891
999	456	4	975363818
999	457	5	975044314
999	2872	3	975044156
999	2875	4	975364626
999	605	2	975364078
999	608	3	975048027
999	462	2	975047301
999	466	1	975046723
999	2881	3	975045995
999	474	5	975044314
999	479	3	975045995
999	2890	4	975363278
999	3697	3	975046219
999	3698	4	975046088
999	3699	4	975363592
999	481	4	975364227
999	485	2	975046723
999	1302	4	975363852
999	2105	3	975045551
999	491	3	975364050
999	647	4	975363852
999	648	3	975045192
999	2120	3	975364182
999	1320	1	975046088
999	2126	3	975046369
999	1183	2	975364150
999	3877	1	975047301
999	805	5	975363780
999	1193	3	975047935
999	1196	5	975042787
999	809	3	975046088
999	1198	4	975043866
999	2146	3	975364451
999	1358	2	975363093
999	3100	4	975364497
999	3105	4	975363313
999	3107	4	975363674
999	3109	3	975364570
999	2165	1	975364656
999	1363	3	975364784
999	2167	3	975044820
999	836	2	975046588
999	839	2	975046875
999	694	3	975046875
999	3113	3	975047018
999	2313	3	975363452
999	2316	3	975364656
999	1515	1	975364357
999	1370	4	975044672
999	1518	4	975045346
999	1372	2	975045753
999	1373	2	975046875
999	1374	4	975044672
999	1375	2	975045995
999	1376	2	975044820
999	1377	3	975046219
999	1378	4	975045551
999	1379	4	975046723
999	849	1	975047018
999	2320	3	975364528
999	1527	2	975044820
999	1382	3	975046723
999	1385	4	975045551
999	1387	4	975044038
999	1388	3	975047018
999	858	5	975043866
999	2333	2	975363452
999	2334	3	975045346
999	2336	3	975363172
999	2193	2	975045192
999	1391	1	975046219
999	2194	4	975044156
999	1393	5	975363362
999	1396	3	975363517
999	3147	5	975363093
999	1544	2	975046502
999	875	2	975363818
999	2353	4	975044820
999	3156	4	975364570
999	1552	3	975045192
999	886	3	975046588
999	3300	4	975044672
999	2501	4	975362975
999	2504	3	975364863
999	1704	5	975363209
999	3165	2	975046589
999	1562	1	975047301
999	2367	4	975046088
999	3316	3	975047301
999	3173	3	975364285
999	3174	4	975364150
999	2373	2	975047158
999	3176	4	975364285
999	1573	5	975045055
999	3178	4	975044315
999	2376	2	975045551
999	1721	5	975363707
999	1722	2	975045055
999	1580	4	975044820
999	110	5	975043866
999	2529	3	975045055
999	1727	3	975364473
999	112	3	975045346
999	1729	4	975363780
999	1584	1	975363452
999	1586	4	975046369
999	1587	3	975046088
999	1589	4	975364227
999	1591	2	975047018
999	3197	4	975045346
999	1597	3	975045753
999	1598	2	975364150
999	2540	2	975364743
999	2541	3	975364452
999	1752	3	975047018
999	1754	3	975045192
999	3359	4	975363093
999	145	4	975045192
999	2701	3	975047018
999	3360	5	975363142
999	3363	4	975363242
999	151	3	975363674
999	153	4	975046723
999	3510	5	975363945
999	3513	3	975364570
999	2571	5	975044038
999	1917	4	975046088
999	1918	3	975046369
999	161	4	975363561
999	163	3	975044314
999	165	4	975045551
999	168	4	975046875
999	2722	4	975046588
999	3386	5	975363490
999	315	2	975046588
999	316	2	975046219
999	318	5	975047680
999	172	1	975046875
999	173	2	975047018
999	2735	3	975046588
999	2739	4	975363635
999	1792	3	975045551
999	1799	3	975363561
999	329	3	975046219
999	1003	2	975363674
999	1004	3	975046875
999	14	2	975363945
999	15	1	975047158
999	16	4	975363406
999	193	2	975364891
999	1012	4	975363945
999	3555	3	975045346
999	1015	3	975042921
999	1954	4	975363313
999	1955	3	975363561
999	1957	3	975363093
999	1958	4	975363911
999	20	3	975046723
999	1959	1	975364717
999	21	2	975044156
999	22	4	975364078
999	24	3	975364717
999	25	3	975363452
999	349	3	975045192
999	3701	2	975363882
999	3704	2	975044672
999	1960	3	975363882
999	3565	4	975364784
999	2763	4	975045551
999	1961	4	975362975
999	1962	4	975363490
999	1027	4	975364425
999	1968	4	975363242
999	353	5	975045995
999	31	3	975364227
999	354	4	975364324
999	34	3	975363278
999	358	4	975364451
999	3710	3	975046589
999	3717	4	975046369
999	2916	2	975044156
999	1036	4	975044038
999	3578	4	975044672
999	504	3	975046588
999	360	3	975047158
999	507	3	975364285
999	361	3	975364656
999	508	4	975363780
999	42	2	975046502
999	45	2	975364023
999	3723	3	975363818
999	511	4	975045753
999	1047	2	975045551
999	1049	4	975044820
999	517	3	975045995
999	371	3	975364392
999	376	3	975046088
999	379	2	975046369
999	3735	2	975363093
999	524	4	975364324
999	1059	3	975364023
999	380	4	975044672
999	527	4	975047680
999	381	3	975363242
999	382	3	975364425
999	62	3	975363490
999	387	2	975046088
999	2000	4	975044038
999	3740	4	975045055
999	2001	4	975044820
999	2002	4	975046219
999	3744	4	975046219
999	2006	3	975045346
999	1060	3	975363490
999	1061	3	975363741
999	2947	3	975044038
999	2948	3	975044820
999	2949	4	975044314
999	533	1	975046088
999	70	2	975045753
999	393	1	975047508
999	71	1	975047018
999	79	3	975364626
999	1210	5	975043866
999	3753	5	975044156
999	1213	5	975048027
999	3755	4	975045192
999	1214	3	975044038
999	1215	4	975044156
999	2959	4	975048027
999	544	4	975046502
999	86	3	975364182
999	89	3	975046369
999	1221	4	975043866
999	3763	3	975044820
999	1222	4	975044314
999	3766	2	975047018
999	1225	3	975047780
999	3767	3	975046369
999	2028	4	975043866
999	1228	3	975363142
999	1085	4	975363172
999	552	3	975045995
999	555	4	975044314
999	95	2	975045995
999	1231	4	975048027
999	2975	4	975364386
999	1090	4	975048027
999	704	2	975047301
999	1094	1	975363674
999	1097	4	975043058
999	1242	4	975043866
999	2985	4	975045055
999	1246	4	975363313
999	1247	4	975363009
1004	2987	4	975043551
1004	2990	4	975040606
1004	3793	4	975039612
1004	2991	4	975040271
1004	2054	3	975044501
1004	2993	3	975040087
1004	1256	5	975048596
1004	1257	4	975048963
1004	2997	3	975047212
1004	585	3	975050781
1004	586	1	975051548
1004	587	3	975049680
1004	588	5	975045982
1004	589	5	975039242
1004	1	5	975045804
1004	2	4	975044501
1004	3	2	975052294
1004	5	1	975051954
1004	7	2	975050781
1004	2060	4	975052249
1004	1405	4	975046189
1004	1262	4	975038741
1004	1265	4	975047602
1004	1266	5	975053788
1004	733	4	975039933
1004	590	4	975043814
1004	736	3	975040875
1004	592	4	975043649
1004	594	3	975045896
1004	595	4	975045982
1004	596	3	975045896
1004	1270	4	975047323
1004	1274	4	975043427
1004	1275	5	975043551
1004	2078	4	975045896
1004	743	3	975053069
1004	1278	5	975047749
1004	3020	3	975040514
1004	2080	4	975038811
1004	2081	3	975046111
1004	1425	3	975049950
1004	2082	1	975051194
1004	1282	4	975045896
1004	2085	4	975046111
1004	1429	1	975040152
1004	2087	3	975046052
1004	1285	3	975048202
1004	2088	3	975044635
1004	2089	3	975046052
1004	1288	5	975047519
1004	3033	4	975050121
1004	3034	4	975046189
1004	2090	4	975046277
1004	3039	4	975048963
1004	2093	2	975044411
1004	1291	5	975039191
1004	2094	4	975044501
1004	1292	2	975047444
1004	2096	4	975046052
1004	1294	3	975047749
1004	762	2	975052982
1004	2099	4	975044219
1004	1297	3	975048864
1004	765	2	975052294
1004	3040	3	975049346
1004	2248	3	975048596
1004	915	3	975048963
1004	919	4	975043307
1004	3052	5	975049066
1004	2253	3	975042694
1004	780	4	975040458
1004	783	3	975046189
1004	786	3	975040875
1004	788	2	975051035
1004	2405	3	975041607
1004	3208	3	975042351
1004	2406	4	975043649
1004	2407	2	975050340
1004	2261	4	975050253
1004	2262	3	975051548
1004	1606	1	975042899
1004	1460	2	975052571
1004	1608	4	975040514
1004	3210	3	975049632
1004	3213	4	975046111
1004	1610	5	975039242
1004	3070	3	975043918
1004	2414	4	975044219
1004	2416	2	975051635
1004	1616	2	975040799
1004	1479	3	975041413
1004	2421	3	975041041
1004	2422	2	975042899
1004	3082	3	975040087
1004	3087	3	975050405
1004	1485	5	975049950
1004	2431	3	975051883
1004	2294	4	975046052
